188015.533981, 13
188046.601942, 13
189178.640777, 24
190174.757282, 41
191198.058252, 50
192194.174757, 34
193190.291262, 24
194186.407767, 8
195182.524272, 22
196178.640777, 37
197205.825243, 43
198198.058252, 31
199198.058252, 45
200194.174757, 40
201190.291262, 26
202213.592233, 17
203209.708738, 32
204205.825243, 50
205201.941748, 48
206198.058252, 51
207198.058252, 40
208221.359223, 45
209213.592233, 54
210205.825243, 39
211201.941748, 48
212225.242718, 39
213221.359223, 25
214217.475728, 24
215213.592233, 30
216209.708738, 47
217233.009709, 51
218229.126214, 28
219225.242718, 22
220225.242718, 32
221221.359223, 39
222217.475728, 23
223240.776699, 7
224233.009709, 23
225225.242718, 34
226225.242718, 26
227221.359223, 30
228244.660194, 50
229240.776699, 48
230233.009709, 31
231003.883495, 38
232000.000000, 30
233244.660194, 55
234244.660194, 51
235240.776699, 34
236236.893204, 32
237011.650485, 41
238003.883495, 31
239244.660194, 24
240236.893204, 36
241011.650485, 53
242007.766990, 36
243003.883495, 41
244000.000000, 31
245000.000000, 29
246019.417476, 31
247015.533981, 32
248007.766990, 31
249027.184466, 25
250023.300971, 28
251023.300971, 44
252019.417476, 30
253015.533981, 22
254011.650485, 43
255034.951456, 44
256027.184466, 33
257019.417476, 40
258015.533981, 33
259034.951456, 26
260031.067961, 41
261027.184466, 54
262023.300971, 38
263023.300971, 22
264046.601942, 13
265038.834951, 38
266031.067961, 60
267050.485437, 63
268046.601942, 36
269046.601942, 34
270042.718447, 29
271038.834951, 22
272034.951456, 36
273058.252427, 35
274050.485437, 49
275046.601942, 35
276066.019417, 37
277062.135922, 25
278058.252427, 25
279058.252427, 35
280054.368932, 36
281050.485437, 33
282073.786408, 53
283066.019417, 54
284058.252427, 24
285050.485437, 17
286073.786408, 19
287069.902913, 30
288066.019417, 24
289062.135922, 48
290058.252427, 60
291085.436893, 31
292077.669903, 12
293069.902913, 22
294089.320388, 36
295085.436893, 44
296085.436893, 43
297081.553398, 32
298077.669903, 31
299073.786408, 15
300097.087379, 31
301089.320388, 35
302081.553398, 12
303073.786408, 8
304097.087379, 27
305093.203883, 20
306093.203883, 33
307093.203883, 35
308089.320388, 38
309085.436893, 53
310108.737864, 49
311100.970874, 32
312093.203883, 24
313116.504854, 26
314112.621359, 22
315112.621359, 15
316108.737864, 18
317104.854369, 35
318100.970874, 41
319100.970874, 46
320124.271845, 43
321116.504854, 33
322108.737864, 26
323100.970874, 24
324124.271845, 28
325120.388350, 24
326120.388350, 22
327116.504854, 28
328112.621359, 24
329112.621359, 44
330135.922330, 44
331139.805825, 40
332135.922330, 34
333132.038835, 30
334128.155340, 37
335132.038835, 43
336128.155340, 40
337124.271845, 30
338147.572816, 35
339139.805825, 32
340139.805825, 31
341135.922330, 31
342132.038835, 40
343132.038835, 49
344155.339806, 45
345147.572816, 22
346139.805825, 16
347139.805825, 33
348163.106796, 51
349155.339806, 34
350147.572816, 27
351147.572816, 20
352143.689320, 40
353166.990291, 35
354166.990291, 44
355163.106796, 50
356166.990291, 38
357163.106796, 26
358159.223301, 23
359155.339806, 33
360155.339806, 43
361178.640777, 38
362178.640777, 39
363174.757282, 52
364174.757282, 46
365170.873786, 38
366166.990291, 22
367166.990291, 26
368166.990291, 26
369190.291262, 32
370190.291262, 42
371190.291262, 38
372190.291262, 43
373190.291262, 33
374194.174757, 42
375194.174757, 45
376198.058252, 38
378198.058252, 43
379198.058252, 59
379194.174757, 60
381198.058252, 51
382198.058252, 29
383198.058252, 18
383194.174757, 7
385198.058252, 14
386198.058252, 31
387198.058252, 50
387198.058252, 38
389198.058252, 23
390198.058252, 29
390194.174757, 46
391194.174757, 47
393198.058252, 31
394198.058252, 27
395221.359223, 36
396213.592233, 34
397205.825243, 44
398229.126214, 44
399225.242718, 39
400225.242718, 38
401221.359223, 36
402225.242718, 38
403225.242718, 48
404221.359223, 38
405217.475728, 10
406213.592233, 9
407236.893204, 34
408229.126214, 39
409225.242718, 40
410244.660194, 39
411240.776699, 38
412240.776699, 33
413244.660194, 32
414240.776699, 45
415240.776699, 44
416240.776699, 34
417244.660194, 41
418240.776699, 23
419240.776699, 45
420240.776699, 46
421244.660194, 32
422240.776699, 24
423240.776699, 22
424240.776699, 32
425244.660194, 41
426240.776699, 29
427240.776699, 31
428011.650485, 49
429011.650485, 47
430007.766990, 28
431003.883495, 19
432000.000000, 22
433000.000000, 19
434019.417476, 30
435015.533981, 28
436007.766990, 34
437007.766990, 36
438003.883495, 41
439027.184466, 23
440019.417476, 13
441011.650485, 24
442034.951456, 37
443031.067961, 36
444027.184466, 29
445027.184466, 39
446019.417476, 52
447015.533981, 50
448042.718447, 44
449034.951456, 41
450034.951456, 38
451031.067961, 45
452027.184466, 34
453027.184466, 39
454046.601942, 46
455038.834951, 38
456034.951456, 39
457034.951456, 24
458031.067961, 37
459054.368932, 38
460046.601942, 21
461038.834951, 26
462062.135922, 36
463062.135922, 29
464058.252427, 26
465054.368932, 44
466054.368932, 33
467054.368932, 33
468046.601942, 26
469046.601942, 49
470069.902913, 52
471062.135922, 37
472054.368932, 28
473073.786408, 37
474073.786408, 29
475073.786408, 41
476069.902913, 40
477066.019417, 47
478062.135922, 40
479062.135922, 26
480058.252427, 25
481081.553398, 36
482073.786408, 50
483066.019417, 39
484093.203883, 33
485093.203883, 35
486093.203883, 36
487093.203883, 24
488093.203883, 26
489093.203883, 43
490093.203883, 34
491093.203883, 10
492093.203883, 21
493093.203883, 24
494093.203883, 27
495093.203883, 37
496093.203883, 42
497093.203883, 41
498093.203883, 41
499093.203883, 39
500093.203883, 27
501093.203883, 34
502093.203883, 35
503116.504854, 42
504116.504854, 47
505112.621359, 41
506108.737864, 42
507104.854369, 37
508100.970874, 32
509097.087379, 37
510120.388350, 31
511034.951456, 48
512031.067961, 34
513031.067961, 30
514050.485437, 37
515050.485437, 49
516038.834951, 36
517038.834951, 50
518034.951456, 49
519031.067961, 36
520023.300971, 21
521042.718447, 13
522038.834951, 30
523034.951456, 45
524027.184466, 34
525019.417476, 37
526038.834951, 13
527034.951456, 5
528027.184466, 19
529019.417476, 40
